"lexeme","lexinfoPos","oliaPos","lemma","forms"
"http://llod.jerteh.rs/id/SMD/le_bolxe_93127","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","боље","боље@http://llod.jerteh.rs/id/SMD/fm_bolxe_4901283"
"http://llod.jerteh.rs/id/SMD/le_samo_241211","http://www.lexinfo.net/ontology/2.0/lexinfo#coordinatingConjunction","http://purl.org/olia/olia.owl#CoordinatingConjunction","само","само@http://llod.jerteh.rs/id/SMD/fm_samo_4939123"
"http://llod.jerteh.rs/id/SMD/le_kucxa_30104","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","кућа","кућа@http://llod.jerteh.rs/id/SMD/fm_kucxa_4515109|кућама@http://llod.jerteh.rs/id/SMD/fm_kucxama_4515110|куће@http://llod.jerteh.rs/id/SMD/fm_kucxe_4515111|кући@http://llod.jerteh.rs/id/SMD/fm_kucxi_4515112|кућо@http://llod.jerteh.rs/id/SMD/fm_kucxo_4515113|кућом@http://llod.jerteh.rs/id/SMD/fm_kucxom_4515114|кућу@http://llod.jerteh.rs/id/SMD/fm_kucxu_4515115"
"http://llod.jerteh.rs/id/SMD/le_mrtav_87947","http://www.lexinfo.net/ontology/2.0/lexinfo#adjective","http://purl.org/olia/olia.owl#Adjective","мртав","мртав@http://llod.jerteh.rs/id/SMD/fm_mrtav_3078972|мртва@http://llod.jerteh.rs/id/SMD/fm_mrtva_3078973|мртве@http://llod.jerteh.rs/id/SMD/fm_mrtve_3078974|мртви@http://llod.jerteh.rs/id/SMD/fm_mrtvi_3078975|мртвих@http://llod.jerteh.rs/id/SMD/fm_mrtvih_3078976|мртвија@http://llod.jerteh.rs/id/SMD/fm_mrtvija_3078977|мртвије@http://llod.jerteh.rs/id/SMD/fm_mrtvije_3078978|мртвијег@http://llod.jerteh.rs/id/SMD/fm_mrtvijeg_3078979|мртвијега@http://llod.jerteh.rs/id/SMD/fm_mrtvijega_3078980|мртвијем@http://llod.jerteh.rs/id/SMD/fm_mrtvijem_3078981|мртвијему@http://llod.jerteh.rs/id/SMD/fm_mrtvijemu_3078982|мртвији@http://llod.jerteh.rs/id/SMD/fm_mrtviji_3078983|мртвијих@http://llod.jerteh.rs/id/SMD/fm_mrtvijih_3078984|мртвијим@http://llod.jerteh.rs/id/SMD/fm_mrtvijim_3078985|мртвијима@http://llod.jerteh.rs/id/SMD/fm_mrtvijima_3078986|мртвијој@http://llod.jerteh.rs/id/SMD/fm_mrtvijoj_3078987|мртвијом@http://llod.jerteh.rs/id/SMD/fm_mrtvijom_3078988|мртвију@http://llod.jerteh.rs/id/SMD/fm_mrtviju_3078989|мртвим@http://llod.jerteh.rs/id/SMD/fm_mrtvim_3078990|мртвима@http://llod.jerteh.rs/id/SMD/fm_mrtvima_3078991|мртво@http://llod.jerteh.rs/id/SMD/fm_mrtvo_3078992|мртвог@http://llod.jerteh.rs/id/SMD/fm_mrtvog_3078993|мртвога@http://llod.jerteh.rs/id/SMD/fm_mrtvoga_3078994|мртвој@http://llod.jerteh.rs/id/SMD/fm_mrtvoj_3078995|мртвом@http://llod.jerteh.rs/id/SMD/fm_mrtvom_3078996|мртвоме@http://llod.jerteh.rs/id/SMD/fm_mrtvome_3078997|мртву@http://llod.jerteh.rs/id/SMD/fm_mrtvu_3078998|најмртвија@http://llod.jerteh.rs/id/SMD/fm_najmrtvija_3078999|најмртвије@http://llod.jerteh.rs/id/SMD/fm_najmrtvije_3079000|најмртвијег@http://llod.jerteh.rs/id/SMD/fm_najmrtvijeg_3079001|најмртвијега@http://llod.jerteh.rs/id/SMD/fm_najmrtvijega_3079002|најмртвијем@http://llod.jerteh.rs/id/SMD/fm_najmrtvijem_3079003|најмртвијему@http://llod.jerteh.rs/id/SMD/fm_najmrtvijemu_3079004|најмртвији@http://llod.jerteh.rs/id/SMD/fm_najmrtviji_3079005|најмртвијих@http://llod.jerteh.rs/id/SMD/fm_najmrtvijih_3079006|најмртвијим@http://llod.jerteh.rs/id/SMD/fm_najmrtvijim_3079007|најмртвијима@http://llod.jerteh.rs/id/SMD/fm_najmrtvijima_3079008|најмртвијој@http://llod.jerteh.rs/id/SMD/fm_najmrtvijoj_3079009|најмртвијом@http://llod.jerteh.rs/id/SMD/fm_najmrtvijom_3079010|најмртвију@http://llod.jerteh.rs/id/SMD/fm_najmrtviju_3079011"
"http://llod.jerteh.rs/id/SMD/le_nikakav_7201","http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun","http://purl.org/olia/olia.owl#Determiner","никакав","никакав@http://llod.jerteh.rs/id/SMD/fm_nikakav_4900278|никаква@http://llod.jerteh.rs/id/SMD/fm_nikakva_4900279|никакве@http://llod.jerteh.rs/id/SMD/fm_nikakve_4900280|никакви@http://llod.jerteh.rs/id/SMD/fm_nikakvi_4900281|никаквих@http://llod.jerteh.rs/id/SMD/fm_nikakvih_4900282|никаквим@http://llod.jerteh.rs/id/SMD/fm_nikakvim_4900283|никаквима@http://llod.jerteh.rs/id/SMD/fm_nikakvima_4900284|никаквиме@http://llod.jerteh.rs/id/SMD/fm_nikakvime_4900285|никакво@http://llod.jerteh.rs/id/SMD/fm_nikakvo_4900286|никаквог@http://llod.jerteh.rs/id/SMD/fm_nikakvog_4900287|никаквога@http://llod.jerteh.rs/id/SMD/fm_nikakvoga_4900288|никаквој@http://llod.jerteh.rs/id/SMD/fm_nikakvoj_4900289|никаквом@http://llod.jerteh.rs/id/SMD/fm_nikakvom_4900290|никаквоме@http://llod.jerteh.rs/id/SMD/fm_nikakvome_4900291|никаквому@http://llod.jerteh.rs/id/SMD/fm_nikakvomu_4900292|никакву@http://llod.jerteh.rs/id/SMD/fm_nikakvu_4900293"
"http://llod.jerteh.rs/id/SMD/le_taki_231384","http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun","http://purl.org/olia/olia.owl#Pronoun","таки","така@http://llod.jerteh.rs/id/SMD/fm_taka_5020396|таке@http://llod.jerteh.rs/id/SMD/fm_take_5020397|таки@http://llod.jerteh.rs/id/SMD/fm_taki_5020398|таких@http://llod.jerteh.rs/id/SMD/fm_takih_5020399|таким@http://llod.jerteh.rs/id/SMD/fm_takim_5020400|такима@http://llod.jerteh.rs/id/SMD/fm_takima_5020401|такиме@http://llod.jerteh.rs/id/SMD/fm_takime_5020402|тако@http://llod.jerteh.rs/id/SMD/fm_tako_5020403|таког@http://llod.jerteh.rs/id/SMD/fm_takog_5020404|такога@http://llod.jerteh.rs/id/SMD/fm_takoga_5020405|такој@http://llod.jerteh.rs/id/SMD/fm_takoj_5020406|таком@http://llod.jerteh.rs/id/SMD/fm_takom_5020407|такоме@http://llod.jerteh.rs/id/SMD/fm_takome_5020408|такому@http://llod.jerteh.rs/id/SMD/fm_takomu_5020409|таку@http://llod.jerteh.rs/id/SMD/fm_taku_5020410"
"http://llod.jerteh.rs/id/SMD/le_ono_7118","http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun","http://purl.org/olia/olia.owl#Pronoun","оно","га@http://llod.jerteh.rs/id/SMD/fm_ga_4899308|му@http://llod.jerteh.rs/id/SMD/fm_mu_4899309|њ@http://llod.jerteh.rs/id/SMD/fm_nx_4899310|њега@http://llod.jerteh.rs/id/SMD/fm_nxega_4899311|њем@http://llod.jerteh.rs/id/SMD/fm_nxem_4899312|њему@http://llod.jerteh.rs/id/SMD/fm_nxemu_4899313|њим@http://llod.jerteh.rs/id/SMD/fm_nxim_4899314|њиме@http://llod.jerteh.rs/id/SMD/fm_nxime_4899315|оно@http://llod.jerteh.rs/id/SMD/fm_ono_4899316"
"http://llod.jerteh.rs/id/SMD/le_cyiji_7215","http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun","http://purl.org/olia/olia.owl#Determiner","чији","чија@http://llod.jerteh.rs/id/SMD/fm_cyija_4900481|чије@http://llod.jerteh.rs/id/SMD/fm_cyije_4900482|чијег@http://llod.jerteh.rs/id/SMD/fm_cyijeg_4900483|чијега@http://llod.jerteh.rs/id/SMD/fm_cyijega_4900484|чијем@http://llod.jerteh.rs/id/SMD/fm_cyijem_4900485|чијему@http://llod.jerteh.rs/id/SMD/fm_cyijemu_4900486|чији@http://llod.jerteh.rs/id/SMD/fm_cyiji_4900487|чијих@http://llod.jerteh.rs/id/SMD/fm_cyijih_4900488|чијим@http://llod.jerteh.rs/id/SMD/fm_cyijim_4900489|чијима@http://llod.jerteh.rs/id/SMD/fm_cyijima_4900490|чијој@http://llod.jerteh.rs/id/SMD/fm_cyijoj_4900491|чијом@http://llod.jerteh.rs/id/SMD/fm_cyijom_4900492|чију@http://llod.jerteh.rs/id/SMD/fm_cyiju_4900493"
"http://llod.jerteh.rs/id/SMD/le_upitati_63005","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","упитати","упита@http://llod.jerteh.rs/id/SMD/fm_upita_5918984|упитаће@http://llod.jerteh.rs/id/SMD/fm_upitacxe_5918985|упитаћемо@http://llod.jerteh.rs/id/SMD/fm_upitacxemo_5918986|упитаћеш@http://llod.jerteh.rs/id/SMD/fm_upitacxesx_5918987|упитаћете@http://llod.jerteh.rs/id/SMD/fm_upitacxete_5918988|упитаћу@http://llod.jerteh.rs/id/SMD/fm_upitacxu_5918989|упитах@http://llod.jerteh.rs/id/SMD/fm_upitah_5918990|упитај@http://llod.jerteh.rs/id/SMD/fm_upitaj_5918991|упитајмо@http://llod.jerteh.rs/id/SMD/fm_upitajmo_5918992|упитајте@http://llod.jerteh.rs/id/SMD/fm_upitajte_5918993|упитају@http://llod.jerteh.rs/id/SMD/fm_upitaju_5918994|упитала@http://llod.jerteh.rs/id/SMD/fm_upitala_5918995|упитале@http://llod.jerteh.rs/id/SMD/fm_upitale_5918996|упитали@http://llod.jerteh.rs/id/SMD/fm_upitali_5918997|упитало@http://llod.jerteh.rs/id/SMD/fm_upitalo_5918998|упитам@http://llod.jerteh.rs/id/SMD/fm_upitam_5918999|упитамо@http://llod.jerteh.rs/id/SMD/fm_upitamo_5919000|упитан@http://llod.jerteh.rs/id/SMD/fm_upitan_5919001|упитана@http://llod.jerteh.rs/id/SMD/fm_upitana_5919002|упитане@http://llod.jerteh.rs/id/SMD/fm_upitane_5919003|упитани@http://llod.jerteh.rs/id/SMD/fm_upitani_5919004|упитано@http://llod.jerteh.rs/id/SMD/fm_upitano_5919005|упитао@http://llod.jerteh.rs/id/SMD/fm_upitao_5919006|упитасмо@http://llod.jerteh.rs/id/SMD/fm_upitasmo_5919007|упитасте@http://llod.jerteh.rs/id/SMD/fm_upitaste_5919008|упиташ@http://llod.jerteh.rs/id/SMD/fm_upitasx_5919009|упиташе@http://llod.jerteh.rs/id/SMD/fm_upitasxe_5919010|упитате@http://llod.jerteh.rs/id/SMD/fm_upitate_5919011|упитати@http://llod.jerteh.rs/id/SMD/fm_upitati_5919012|упитавши@http://llod.jerteh.rs/id/SMD/fm_upitavsxi_5919013"
"http://llod.jerteh.rs/id/SMD/le_prav_86621","http://www.lexinfo.net/ontology/2.0/lexinfo#adjective","http://purl.org/olia/olia.owl#Adjective","прав","најправија@http://llod.jerteh.rs/id/SMD/fm_najpravija_3026566|најправије@http://llod.jerteh.rs/id/SMD/fm_najpravije_3026567|најправијег@http://llod.jerteh.rs/id/SMD/fm_najpravijeg_3026568|најправијега@http://llod.jerteh.rs/id/SMD/fm_najpravijega_3026569|најправијем@http://llod.jerteh.rs/id/SMD/fm_najpravijem_3026570|најправијему@http://llod.jerteh.rs/id/SMD/fm_najpravijemu_3026571|најправији@http://llod.jerteh.rs/id/SMD/fm_najpraviji_3026572|најправијих@http://llod.jerteh.rs/id/SMD/fm_najpravijih_3026573|најправијим@http://llod.jerteh.rs/id/SMD/fm_najpravijim_3026574|најправијима@http://llod.jerteh.rs/id/SMD/fm_najpravijima_3026575|најправијој@http://llod.jerteh.rs/id/SMD/fm_najpravijoj_3026576|најправијом@http://llod.jerteh.rs/id/SMD/fm_najpravijom_3026577|најправију@http://llod.jerteh.rs/id/SMD/fm_najpraviju_3026578|прав@http://llod.jerteh.rs/id/SMD/fm_prav_3026579|права@http://llod.jerteh.rs/id/SMD/fm_prava_3026580|праве@http://llod.jerteh.rs/id/SMD/fm_prave_3026581|прави@http://llod.jerteh.rs/id/SMD/fm_pravi_3026582|правих@http://llod.jerteh.rs/id/SMD/fm_pravih_3026583|правија@http://llod.jerteh.rs/id/SMD/fm_pravija_3026584|правије@http://llod.jerteh.rs/id/SMD/fm_pravije_3026585|правијег@http://llod.jerteh.rs/id/SMD/fm_pravijeg_3026586|правијега@http://llod.jerteh.rs/id/SMD/fm_pravijega_3026587|правијем@http://llod.jerteh.rs/id/SMD/fm_pravijem_3026588|правијему@http://llod.jerteh.rs/id/SMD/fm_pravijemu_3026589|правији@http://llod.jerteh.rs/id/SMD/fm_praviji_3026590|правијих@http://llod.jerteh.rs/id/SMD/fm_pravijih_3026591|правијим@http://llod.jerteh.rs/id/SMD/fm_pravijim_3026592|правијима@http://llod.jerteh.rs/id/SMD/fm_pravijima_3026593|правијој@http://llod.jerteh.rs/id/SMD/fm_pravijoj_3026594|правијом@http://llod.jerteh.rs/id/SMD/fm_pravijom_3026595|правију@http://llod.jerteh.rs/id/SMD/fm_praviju_3026596|правим@http://llod.jerteh.rs/id/SMD/fm_pravim_3026597|правима@http://llod.jerteh.rs/id/SMD/fm_pravima_3026598|право@http://llod.jerteh.rs/id/SMD/fm_pravo_3026599|правог@http://llod.jerteh.rs/id/SMD/fm_pravog_3026600|правога@http://llod.jerteh.rs/id/SMD/fm_pravoga_3026601|правој@http://llod.jerteh.rs/id/SMD/fm_pravoj_3026602|правом@http://llod.jerteh.rs/id/SMD/fm_pravom_3026603|правоме@http://llod.jerteh.rs/id/SMD/fm_pravome_3026604|праву@http://llod.jerteh.rs/id/SMD/fm_pravu_3026605"
"http://llod.jerteh.rs/id/SMD/le_no_241200","http://www.lexinfo.net/ontology/2.0/lexinfo#coordinatingConjunction","http://purl.org/olia/olia.owl#CoordinatingConjunction","но","но@http://llod.jerteh.rs/id/SMD/fm_no_4939112"
"http://llod.jerteh.rs/id/SMD/le_josx_93272","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","још","још@http://llod.jerteh.rs/id/SMD/fm_josx_4901428"
"http://llod.jerteh.rs/id/SMD/le_kcxer_18291","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","кћер","кћер@http://llod.jerteh.rs/id/SMD/fm_kcxer_4450565|кћери@http://llod.jerteh.rs/id/SMD/fm_kcxeri_4450566|кћерима@http://llod.jerteh.rs/id/SMD/fm_kcxerima_4450567|кћерју@http://llod.jerteh.rs/id/SMD/fm_kcxerju_4450568|кћи@http://llod.jerteh.rs/id/SMD/fm_kcxi_4450569"
"http://llod.jerteh.rs/id/SMD/le_ocyi_43900","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","очи","очи@http://llod.jerteh.rs/id/SMD/fm_ocyi_4599076|очију@http://llod.jerteh.rs/id/SMD/fm_ocyiju_4599077|очима@http://llod.jerteh.rs/id/SMD/fm_ocyima_4599078"
"http://llod.jerteh.rs/id/SMD/le_prst_14067","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","прст","прст@http://llod.jerteh.rs/id/SMD/fm_prst_4415654|прста@http://llod.jerteh.rs/id/SMD/fm_prsta_4415655|прсте@http://llod.jerteh.rs/id/SMD/fm_prste_4415656|прсти@http://llod.jerteh.rs/id/SMD/fm_prsti_4415657|прстију@http://llod.jerteh.rs/id/SMD/fm_prstiju_4415658|прстима@http://llod.jerteh.rs/id/SMD/fm_prstima_4415659|прстом@http://llod.jerteh.rs/id/SMD/fm_prstom_4415660|прсту@http://llod.jerteh.rs/id/SMD/fm_prstu_4415661"
"http://llod.jerteh.rs/id/SMD/le_dodati_51675","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","додати","дода@http://llod.jerteh.rs/id/SMD/fm_doda_5893565|додаће@http://llod.jerteh.rs/id/SMD/fm_dodacxe_5893566|додаћемо@http://llod.jerteh.rs/id/SMD/fm_dodacxemo_5893567|додаћеш@http://llod.jerteh.rs/id/SMD/fm_dodacxesx_5893568|додаћете@http://llod.jerteh.rs/id/SMD/fm_dodacxete_5893569|додаћу@http://llod.jerteh.rs/id/SMD/fm_dodacxu_5893570|додаде@http://llod.jerteh.rs/id/SMD/fm_dodade_5893571|додадем@http://llod.jerteh.rs/id/SMD/fm_dodadem_5893572|додадемо@http://llod.jerteh.rs/id/SMD/fm_dodademo_5893573|додадеш@http://llod.jerteh.rs/id/SMD/fm_dodadesx_5893574|додадете@http://llod.jerteh.rs/id/SMD/fm_dodadete_5893575|додадне@http://llod.jerteh.rs/id/SMD/fm_dodadne_5893576|додаднем@http://llod.jerteh.rs/id/SMD/fm_dodadnem_5893577|додаднемо@http://llod.jerteh.rs/id/SMD/fm_dodadnemo_5893578|додаднеш@http://llod.jerteh.rs/id/SMD/fm_dodadnesx_5893579|додаднете@http://llod.jerteh.rs/id/SMD/fm_dodadnete_5893580|додадни@http://llod.jerteh.rs/id/SMD/fm_dodadni_5893581|додаднимо@http://llod.jerteh.rs/id/SMD/fm_dodadnimo_5893582|додадните@http://llod.jerteh.rs/id/SMD/fm_dodadnite_5893583|додадну@http://llod.jerteh.rs/id/SMD/fm_dodadnu_5893584|додаднувши@http://llod.jerteh.rs/id/SMD/fm_dodadnuvsxi_5893585|додадох@http://llod.jerteh.rs/id/SMD/fm_dodadoh_5893586|додадосмо@http://llod.jerteh.rs/id/SMD/fm_dodadosmo_5893587|додадосте@http://llod.jerteh.rs/id/SMD/fm_dodadoste_5893588|додадоше@http://llod.jerteh.rs/id/SMD/fm_dodadosxe_5893589|додаду@http://llod.jerteh.rs/id/SMD/fm_dodadu_5893590|додах@http://llod.jerteh.rs/id/SMD/fm_dodah_5893591|додај@http://llod.jerteh.rs/id/SMD/fm_dodaj_5893592|додајмо@http://llod.jerteh.rs/id/SMD/fm_dodajmo_5893593|додајте@http://llod.jerteh.rs/id/SMD/fm_dodajte_5893594|додају@http://llod.jerteh.rs/id/SMD/fm_dodaju_5893595|додајући@http://llod.jerteh.rs/id/SMD/fm_dodajucxi_5893596|додала@http://llod.jerteh.rs/id/SMD/fm_dodala_5893597|додале@http://llod.jerteh.rs/id/SMD/fm_dodale_5893598|додали@http://llod.jerteh.rs/id/SMD/fm_dodali_5893599|додало@http://llod.jerteh.rs/id/SMD/fm_dodalo_5893600|додам@http://llod.jerteh.rs/id/SMD/fm_dodam_5893601|додамо@http://llod.jerteh.rs/id/SMD/fm_dodamo_5893602|додан@http://llod.jerteh.rs/id/SMD/fm_dodan_5893603|додана@http://llod.jerteh.rs/id/SMD/fm_dodana_5893604|додане@http://llod.jerteh.rs/id/SMD/fm_dodane_5893605|додани@http://llod.jerteh.rs/id/SMD/fm_dodani_5893606|додано@http://llod.jerteh.rs/id/SMD/fm_dodano_5893607|додао@http://llod.jerteh.rs/id/SMD/fm_dodao_5893608|додасмо@http://llod.jerteh.rs/id/SMD/fm_dodasmo_5893609|додасте@http://llod.jerteh.rs/id/SMD/fm_dodaste_5893610|додаш@http://llod.jerteh.rs/id/SMD/fm_dodasx_5893611|додаше@http://llod.jerteh.rs/id/SMD/fm_dodasxe_5893612|додат@http://llod.jerteh.rs/id/SMD/fm_dodat_5893613|додата@http://llod.jerteh.rs/id/SMD/fm_dodata_5893614|додате@http://llod.jerteh.rs/id/SMD/fm_dodate_5893615|додати@http://llod.jerteh.rs/id/SMD/fm_dodati_5893616|додато@http://llod.jerteh.rs/id/SMD/fm_dodato_5893617|додав@http://llod.jerteh.rs/id/SMD/fm_dodav_5893618|додавши@http://llod.jerteh.rs/id/SMD/fm_dodavsxi_5893619"
"http://llod.jerteh.rs/id/SMD/le_zdrav_86658","http://www.lexinfo.net/ontology/2.0/lexinfo#adjective","http://purl.org/olia/olia.owl#Adjective","здрав","најздравија@http://llod.jerteh.rs/id/SMD/fm_najzdravija_3028046|најздравије@http://llod.jerteh.rs/id/SMD/fm_najzdravije_3028047|најздравијег@http://llod.jerteh.rs/id/SMD/fm_najzdravijeg_3028048|најздравијега@http://llod.jerteh.rs/id/SMD/fm_najzdravijega_3028049|најздравијем@http://llod.jerteh.rs/id/SMD/fm_najzdravijem_3028050|најздравијему@http://llod.jerteh.rs/id/SMD/fm_najzdravijemu_3028051|најздравији@http://llod.jerteh.rs/id/SMD/fm_najzdraviji_3028052|најздравијих@http://llod.jerteh.rs/id/SMD/fm_najzdravijih_3028053|најздравијим@http://llod.jerteh.rs/id/SMD/fm_najzdravijim_3028054|најздравијима@http://llod.jerteh.rs/id/SMD/fm_najzdravijima_3028055|најздравијој@http://llod.jerteh.rs/id/SMD/fm_najzdravijoj_3028056|најздравијом@http://llod.jerteh.rs/id/SMD/fm_najzdravijom_3028057|најздравију@http://llod.jerteh.rs/id/SMD/fm_najzdraviju_3028058|здрав@http://llod.jerteh.rs/id/SMD/fm_zdrav_3028059|здрава@http://llod.jerteh.rs/id/SMD/fm_zdrava_3028060|здраве@http://llod.jerteh.rs/id/SMD/fm_zdrave_3028061|здрави@http://llod.jerteh.rs/id/SMD/fm_zdravi_3028062|здравих@http://llod.jerteh.rs/id/SMD/fm_zdravih_3028063|здравија@http://llod.jerteh.rs/id/SMD/fm_zdravija_3028064|здравије@http://llod.jerteh.rs/id/SMD/fm_zdravije_3028065|здравијег@http://llod.jerteh.rs/id/SMD/fm_zdravijeg_3028066|здравијега@http://llod.jerteh.rs/id/SMD/fm_zdravijega_3028067|здравијем@http://llod.jerteh.rs/id/SMD/fm_zdravijem_3028068|здравијему@http://llod.jerteh.rs/id/SMD/fm_zdravijemu_3028069|здравији@http://llod.jerteh.rs/id/SMD/fm_zdraviji_3028070|здравијих@http://llod.jerteh.rs/id/SMD/fm_zdravijih_3028071|здравијим@http://llod.jerteh.rs/id/SMD/fm_zdravijim_3028072|здравијима@http://llod.jerteh.rs/id/SMD/fm_zdravijima_3028073|здравијој@http://llod.jerteh.rs/id/SMD/fm_zdravijoj_3028074|здравијом@http://llod.jerteh.rs/id/SMD/fm_zdravijom_3028075|здравију@http://llod.jerteh.rs/id/SMD/fm_zdraviju_3028076|здравим@http://llod.jerteh.rs/id/SMD/fm_zdravim_3028077|здравима@http://llod.jerteh.rs/id/SMD/fm_zdravima_3028078|здраво@http://llod.jerteh.rs/id/SMD/fm_zdravo_3028079|здравог@http://llod.jerteh.rs/id/SMD/fm_zdravog_3028080|здравога@http://llod.jerteh.rs/id/SMD/fm_zdravoga_3028081|здравој@http://llod.jerteh.rs/id/SMD/fm_zdravoj_3028082|здравом@http://llod.jerteh.rs/id/SMD/fm_zdravom_3028083|здравоме@http://llod.jerteh.rs/id/SMD/fm_zdravome_3028084|здраву@http://llod.jerteh.rs/id/SMD/fm_zdravu_3028085"
"http://llod.jerteh.rs/id/SMD/le_pomisliti_57671","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","помислити","помисле@http://llod.jerteh.rs/id/SMD/fm_pomisle_3944989|помисли@http://llod.jerteh.rs/id/SMD/fm_pomisli_3944990|помислиће@http://llod.jerteh.rs/id/SMD/fm_pomislicxe_3944991|помислићемо@http://llod.jerteh.rs/id/SMD/fm_pomislicxemo_3944992|помислићеш@http://llod.jerteh.rs/id/SMD/fm_pomislicxesx_3944993|помислићете@http://llod.jerteh.rs/id/SMD/fm_pomislicxete_3944994|помислићу@http://llod.jerteh.rs/id/SMD/fm_pomislicxu_3944995|помислих@http://llod.jerteh.rs/id/SMD/fm_pomislih_3944996|помислила@http://llod.jerteh.rs/id/SMD/fm_pomislila_3944997|помислиле@http://llod.jerteh.rs/id/SMD/fm_pomislile_3944998|помислили@http://llod.jerteh.rs/id/SMD/fm_pomislili_3944999|помислило@http://llod.jerteh.rs/id/SMD/fm_pomislilo_3945000|помислим@http://llod.jerteh.rs/id/SMD/fm_pomislim_3945001|помислимо@http://llod.jerteh.rs/id/SMD/fm_pomislimo_3945002|помислио@http://llod.jerteh.rs/id/SMD/fm_pomislio_3945003|помислисмо@http://llod.jerteh.rs/id/SMD/fm_pomislismo_3945004|помислисте@http://llod.jerteh.rs/id/SMD/fm_pomisliste_3945005|помислиш@http://llod.jerteh.rs/id/SMD/fm_pomislisx_3945006|помислише@http://llod.jerteh.rs/id/SMD/fm_pomislisxe_3945007|помислите@http://llod.jerteh.rs/id/SMD/fm_pomislite_3945008|помислити@http://llod.jerteh.rs/id/SMD/fm_pomisliti_3945009|помислив@http://llod.jerteh.rs/id/SMD/fm_pomisliv_3945010|помисливши@http://llod.jerteh.rs/id/SMD/fm_pomislivsxi_3945011|помишљен@http://llod.jerteh.rs/id/SMD/fm_pomisxlxen_3945012|помишљена@http://llod.jerteh.rs/id/SMD/fm_pomisxlxena_3945013|помишљене@http://llod.jerteh.rs/id/SMD/fm_pomisxlxene_3945014|помишљени@http://llod.jerteh.rs/id/SMD/fm_pomisxlxeni_3945015|помишљено@http://llod.jerteh.rs/id/SMD/fm_pomisxlxeno_3945016"
"http://llod.jerteh.rs/id/SMD/le_Srbija_98694","http://www.lexinfo.net/ontology/2.0/lexinfo#ProperNoun","http://purl.org/olia/olia.owl#ProperNoun","Србија","Србија@http://llod.jerteh.rs/id/SMD/fm_Srbija_4645377|Србије@http://llod.jerteh.rs/id/SMD/fm_Srbije_4645378|Србији@http://llod.jerteh.rs/id/SMD/fm_Srbiji_4645379|Србијо@http://llod.jerteh.rs/id/SMD/fm_Srbijo_4645380|Србијом@http://llod.jerteh.rs/id/SMD/fm_Srbijom_4645381|Србију@http://llod.jerteh.rs/id/SMD/fm_Srbiju_4645382"
"http://llod.jerteh.rs/id/SMD/le_tesxko_93808","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","тешко","тешко@http://llod.jerteh.rs/id/SMD/fm_tesxko_4901964"
"http://llod.jerteh.rs/id/SMD/le_te_241212","http://www.lexinfo.net/ontology/2.0/lexinfo#coordinatingConjunction","http://purl.org/olia/olia.owl#CoordinatingConjunction","те","те@http://llod.jerteh.rs/id/SMD/fm_te_4939124"
"http://llod.jerteh.rs/id/SMD/le_cyas_19101","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","час","час@http://llod.jerteh.rs/id/SMD/fm_cyas_4457136|часа@http://llod.jerteh.rs/id/SMD/fm_cyasa_4457137|часе@http://llod.jerteh.rs/id/SMD/fm_cyase_4457138|часи@http://llod.jerteh.rs/id/SMD/fm_cyasi_4457139|часима@http://llod.jerteh.rs/id/SMD/fm_cyasima_4457140|часом@http://llod.jerteh.rs/id/SMD/fm_cyasom_4457141|часова@http://llod.jerteh.rs/id/SMD/fm_cyasova_4457142|часове@http://llod.jerteh.rs/id/SMD/fm_cyasove_4457143|часови@http://llod.jerteh.rs/id/SMD/fm_cyasovi_4457144|часовима@http://llod.jerteh.rs/id/SMD/fm_cyasovima_4457145|часу@http://llod.jerteh.rs/id/SMD/fm_cyasu_4457146"
